,ssGEMs,gene_numb,rxn_numb,aerobic growth,aerobic_rxns,anaerobic_growth,anaerobic_rxns,ssGEM_id
337,BAP_7.re.xml,1097,3899,0.0125396028985086,494,0.0227737517676687,487,BAP
338,BAQ_7.re.xml,1094,3889,0.0125396028985086,513,0.0227737517676687,450,BAQ
339,BAR_7.re.xml,1093,3882,0.0125396028985086,523,0.0227737517676687,465,BAR
340,BAS_8.re.xml,1092,3880,0.0125396056804767,503,0.0227737517676686,470,BAS
341,BAT_8.re.xml,1094,3881,,629,0.0,0,BAT
342,BAV_7.re.xml,1086,3880,0.0125396028985086,525,0.0227737517676686,488,BAV
343,BBA_8.re.xml,1091,3881,0.0125396028985086,510,0.0227737517676686,490,BBA
344,BBB_6.re.xml,1087,3879,0.0,29,0.0,103,BBB
345,BBC_8.re.xml,1066,3839,,606,0.0,0,BBC
346,BBD_8.re.xml,1073,3865,0.0,25,0.0,108,BBD
347,BBE_6.re.xml,1079,3870,0.0125396028985086,499,0.0227737517676686,460,BBE
348,BBF_6.re.xml,1088,3877,0.0,167,0.0,148,BBF
349,BBG_6.re.xml,1072,3852,0.0,27,0.0,36,BBG
350,BBH_6.re.xml,1093,3882,0.0125396056804767,495,0.0227737517676686,474,BBH
351,BBI_6.re.xml,1092,3880,0.0125396056804768,490,0.0227737517676686,468,BBI
352,BBK_6.re.xml,1091,3882,0.0125396056804767,495,0.0227737517676686,474,BBK
353,BBL_6.re.xml,1096,3879,0.0125396056804768,498,0.0227737517676687,446,BBL
354,BBM_6.re.xml,1081,3872,0.0104243809526251,493,0.021642373227299,452,BBM
355,BBP_3.re.xml,1085,3876,0.0,92,0.0,130,BBP
356,BBQ_3.re.xml,1096,3888,0.0125396028985086,518,0.0227737517676688,491,BBQ
357,BBR_3.re.xml,1094,3899,0.0125396028985086,494,0.0227737517676687,487,BBR
358,BBS_3.re.xml,1094,3887,,616,0.0,0,BBS
359,BBT_3.re.xml,1075,3863,0.0104243841429989,480,0.0215686201522224,465,BBT
360,BBV_3.re.xml,1087,3880,0.0125396028985086,525,0.0227737517676687,479,BBV
361,BCA_3.re.xml,1091,3881,0.0125396028985086,499,0.0227737517676686,452,BCA
362,BCB_3.re.xml,1084,3881,0.0,22,0.0,0,BCB
363,BCC_3.re.xml,1084,3871,0.0,22,0.0,0,BCC
364,BCD_8.re.xml,1082,3882,0.0,22,0.0,0,BCD
365,BCE_8.re.xml,1090,3874,0.0,21,0.0,0,BCE
366,BCF_8.re.xml,1085,3872,0.0,21,0.0,0,BCF
367,BCG_8.re.xml,1084,3866,0.0,28,0.0,0,BCG
368,BCH_5.re.xml,1083,3864,0.0,21,0.0,0,BCH
369,BCI_8.re.xml,1083,3869,0.0,20,0.0,0,BCI
370,BCK_8.re.xml,1084,3878,0.0,22,0.0,0,BCK
371,BCL_5.re.xml,1086,3883,0.0,22,0.0,0,BCL
372,BCM_8.re.xml,1083,3881,0.0,22,0.0,0,BCM
373,BCN_8.re.xml,1087,3872,0.0,19,0.0,0,BCN
374,BCP_8.re.xml,1086,3871,0.0,21,0.0,0,BCP
375,BCQ_8.re.xml,1080,3870,0.0,22,0.0,0,BCQ
376,BCR_8.re.xml,1069,3752,0.0,24,0.0,183,BCR
377,BCS_8.re.xml,1082,3870,,634,0.0,0,BCS
378,BCT_8.re.xml,1079,3872,0.0125396028985087,515,0.0227737517676687,475,BCT
379,BCV_8.re.xml,1086,3877,0.0,58,0.0,207,BCV
380,BDA_8.re.xml,1088,3877,0.0,135,0.0,181,BDA
381,BDB_8.re.xml,1089,3871,0.0,157,0.0,148,BDB
382,BDC_8.re.xml,1078,3873,0.0,73,0.0,112,BDC
383,BDD_8.re.xml,1085,3877,0.0,142,0.0,121,BDD
384,BDE_8.re.xml,1087,3869,,528,0.0,0,BDE
385,BDF_8.re.xml,1083,3872,0.0125396056804767,483,0.0227737517676686,472,BDF
386,BDG_5.re.xml,1079,3870,0.0,29,0.0,94,BDG
387,BDH_5.re.xml,1085,3868,,633,0.0,0,BDH
388,BDI_5.re.xml,1088,3877,0.0,146,0.0,247,BDI
389,BDK_5.re.xml,1091,3877,0.0,28,0.0,184,BDK
390,BDL_5.re.xml,1081,3866,0.0125396028985031,528,0.0227737517676687,489,BDL
391,BDM_5.re.xml,1084,3867,0.0,173,0.0,192,BDM
392,BDN_5.re.xml,1071,3858,0.0125396056804767,501,0.0227737517676687,455,BDN
393,BDP_5.re.xml,1088,3876,0.0,22,0.0,0,BDP
394,BDQ_6.re.xml,1085,3870,0.0,20,0.0,0,BDQ
395,BDR_6.re.xml,1088,3880,0.0,22,0.0,0,BDR
396,BDS_6.re.xml,1087,3872,0.0,21,0.0,0,BDS
397,BDT_6.re.xml,1088,3877,0.0,22,0.0,0,BDT
398,BDV_6.re.xml,1084,3867,0.0,21,0.0,0,BDV
399,BEA_6.re.xml,1086,3874,0.0,22,0.0,0,BEA
400,BEB_6.re.xml,1082,3870,0.0,21,0.0,0,BEB
401,BEC_6.re.xml,1085,3880,0.0,33,0.0,0,BEC
402,BED_6.re.xml,1083,3863,0.0,21,0.0,0,BED
403,BEE_6.re.xml,1087,3865,0.0,21,0.0,0,BEE
404,BEF_7.re.xml,1083,3879,,563,0.0,0,BEF
405,BEG_7.re.xml,1092,3885,0.0,148,0.0,125,BEG
406,BEH_7.re.xml,1087,3890,0.0125396028985086,484,0.0227737517676687,445,BEH
407,BEI_7.re.xml,1067,3863,0.0125396056804767,484,0.0227737517676686,496,BEI
408,BEK_7.re.xml,1066,3851,0.0125396028985085,495,0.0227737517676687,449,BEK
409,BEM_7.re.xml,1073,3853,0.0125396028985086,504,0.0227737517676687,473,BEM
410,BEN_7.re.xml,1069,3863,0.0125396056804767,484,0.0227737517676686,496,BEN
411,BEP_4.re.xml,1089,3882,0.0125396056804767,495,0.0227737517676686,474,BEP
412,BEQ_4.re.xml,1090,3879,0.0125396090672221,499,0.0227737517676686,496,BEQ
413,BER_2.re.xml,1088,3879,,538,0.0,0,BER
414,BES_2.re.xml,1087,3881,,540,0.0,0,BES
415,BET_1.re.xml,1089,3878,,611,0.0,0,BET
416,BEV_3.re.xml,1092,3879,,599,0.0,0,BEV
417,BFA_3.re.xml,1088,3876,,556,0.0,0,BFA
418,BFB_4.re.xml,1087,3880,0.0125396090672222,485,0.0227737517676687,474,BFB
419,BFC_3.re.xml,1091,3881,,636,0.0,0,BFC
420,BFD_1.re.xml,1090,3878,,583,0.0,0,BFD
421,BFE_4.re.xml,1038,3838,,730,0.0,0,BFE
422,BFG_4.re.xml,1037,3766,,621,0.0,0,BFG
423,BFH_3.re.xml,1068,3870,,564,0.0,0,BFH
424,BFK_2.re.xml,1085,3879,0.0,21,0.0,114,BFK
425,BFL_4.re.xml,1087,3877,,549,0.0,0,BFL
426,BFM_3.re.xml,1038,3795,,568,0.0,0,BFM
427,BFN_4.re.xml,1068,3867,,696,0.0,0,BFN
428,BFP_3.re.xml,1096,3884,0.0125396090672222,479,0.0227737517676686,486,BFP
429,BFQ_8.re.xml,1085,3877,,584,0.0,0,BFQ
430,BFR_8.re.xml,1085,3877,,584,0.0,0,BFR
431,BFS_8.re.xml,1071,3865,0.0,270,0.0,0,BFS
432,BFT_8.re.xml,1061,3867,,555,0.0,0,BFT
433,BFV_8.re.xml,1075,3866,0.0,133,0.0,154,BFV
434,BGA_7.re.xml,1073,3866,0.0,133,0.0,154,BGA
435,BGB_7.re.xml,1070,3865,,506,0.0,0,BGB
436,BGC_8.re.xml,1069,3861,0.0,129,0.0,53,BGC
437,BGD_8.re.xml,1072,3866,0.0124875525451633,529,0.0,0,BGD
438,BGE_8.re.xml,1065,3848,0.0124875561437559,494,0.0,0,BGE
439,BGF_8.re.xml,1073,3871,0.0,155,0.0,153,BGF
440,BGG_8.re.xml,1073,3870,0.0,164,0.0,0,BGG
441,BGH_1.re.xml,1077,3868,0.0,283,0.0,0,BGH
442,BGI_1.re.xml,1069,3865,0.0,116,0.0,0,BGI
443,BGK_1.re.xml,1074,3867,0.0,146,0.0,115,BGK
444,BGL_1.re.xml,1070,3869,0.0,239,0.0,0,BGL
445,BGM_1.re.xml,1072,3868,0.0,60,0.0,56,BGM
446,BGN_1.re.xml,1068,3864,,713,0.0,0,BGN
447,BGP_1.re.xml,1081,3864,0.0,210,0.0,90,BGP
448,BGQ_1.re.xml,1070,3862,,626,0.0,0,BGQ
449,BGR_1.re.xml,1068,3870,0.0,97,0.0,107,BGR
450,BGS_1.re.xml,1068,3869,,346,0.0,0,BGS
451,BGT_2.re.xml,1071,3860,,528,0.0,0,BGT
452,BGV_2.re.xml,1078,3866,0.0,148,0.0,0,BGV
453,BHA_2.re.xml,1072,3864,0.0125396028985086,503,0.0227737517676686,453,BHA
454,BHB_2.re.xml,1090,3876,0.0125396028985087,518,0.0227737517676686,476,BHB
455,BHC_2.re.xml,1091,3881,0.0125396028985086,510,0.0227737517676686,490,BHC
456,BHD_2.re.xml,1088,3880,0.0125396028985086,525,0.0227737517676686,488,BHD
457,BHE_2.re.xml,1093,3874,0.0125396056804768,480,0.0227737517676686,474,BHE
458,BHF_2.re.xml,1093,3881,0.0125396028985086,510,0.0227737517676686,490,BHF
459,BHG_2.re.xml,1098,3883,0.0125396056804767,479,0.0227737517676687,464,BHG
460,BHH_2.re.xml,1088,3869,0.0,133,0.0,222,BHH
461,BHI_4.re.xml,1089,3879,0.0,154,0.0,114,BHI
462,BHK_4.re.xml,1088,3875,0.0125396028985087,543,0.0227737517676687,478,BHK
463,BHL_4.re.xml,1094,3884,0.0,137,0.0,222,BHL
464,BHM_4.re.xml,1089,3881,0.0125396028985086,510,0.0227737517676686,490,BHM
465,BHN_4.re.xml,1086,3878,0.0125396028985087,511,0.0227737517676686,490,BHN
466,BHP_4.re.xml,1087,3888,0.0125396028985086,515,0.0227737517676686,458,BHP
467,BHQ_4.re.xml,1086,3887,0.0,113,0.0,130,BHQ
468,BHR_4.re.xml,1088,3888,0.0125396028985086,515,0.0227737517676686,458,BHR
469,BHS_1.re.xml,1084,3885,0.0125396090672221,511,0.0227737517676686,473,BHS
470,BHT_1.re.xml,1095,3881,0.0125396028985087,493,0.0227737517676686,448,BHT
471,BHV_1.re.xml,1093,3879,0.0125396056804768,498,0.0227737517676687,446,BHV
472,BIA_1.re.xml,1086,3876,0.0125396056804764,478,0.0227737517676687,487,BIA
473,BIB_1.re.xml,1088,3878,0.0125396056804767,523,0.0227737517676687,492,BIB
474,BIC_1.re.xml,1091,3880,0.0125396028985086,525,0.0227737517676686,488,BIC
475,BID_1.re.xml,1089,3877,0.0,90,0.0,106,BID
476,BIE_1.re.xml,1088,3874,,628,0.0,0,BIE
477,BIF_1.re.xml,1087,3879,0.0125396028985086,513,0.0227737517676687,458,BIF
478,BIG_1.re.xml,1092,3881,0.0125396028985086,510,0.0227737517676686,490,BIG
479,BIH_4.re.xml,1094,3881,0.0125396028985086,510,0.0227737517676686,490,BIH
480,BII_4.re.xml,1093,3880,0.0125396028985086,525,0.0227737517676686,488,BII
481,BIK_3.re.xml,1088,3877,0.0,132,0.0,131,BIK
482,BIL_3.re.xml,1088,3877,0.0125396090672222,486,0.0227737517676687,484,BIL
483,BIM_3.re.xml,1085,3879,,611,0.0,0,BIM
484,BIN_3.re.xml,1089,3880,0.0125396028985086,506,0.0227737517676686,477,BIN
485,BIP_3.re.xml,1089,3879,0.0125396056804768,498,0.0227737517676687,446,BIP
486,BIQ_3.re.xml,1084,3877,,700,0.0,0,BIQ
487,BIR_2.re.xml,1083,3875,,586,0.0,0,BIR
488,BIS_2.re.xml,1088,3880,,498,0.0,0,BIS
489,BIT_2.re.xml,1084,3876,,492,0.0,0,BIT
490,BKA_2.re.xml,1085,3879,,611,0.0,0,BKA
491,BKC_1.re.xml,1088,3879,0.0,154,0.0,35,BKC
492,BKD_1.re.xml,1085,3877,,409,0.0,0,BKD
493,BKE_1.re.xml,1090,3880,0.0125396028985086,525,0.0227737517676686,488,BKE
494,BKF_3.re.xml,1089,3877,0.0,29,0.0,148,BKF
495,BKG_3.re.xml,1082,3876,0.0,71,0.0,99,BKG
496,BKH_1.re.xml,1086,3877,0.0,146,0.0,154,BKH
497,BKI_2.re.xml,1088,3878,,592,0.0,0,BKI
498,BKK_2.re.xml,1086,3877,0.0,125,0.0,175,BKK
499,BKL_1.re.xml,1087,3877,0.0,125,0.0,175,BKL
500,BKM_1.re.xml,1087,3870,,691,0.0,0,BKM
501,BKN_2.re.xml,1086,3879,,599,0.0,0,BKN
502,BKP_1.re.xml,1082,3868,0.0125396028985086,504,0.0227737517676687,469,BKP
503,BKQ_2.re.xml,1092,3883,0.0125396028985086,507,0.0227737517676686,490,BKQ
504,BKR_1.re.xml,1087,3877,,700,0.0,0,BKR
505,BKS_1.re.xml,1088,3882,0.0125396090672222,483,0.0227737517676686,486,BKS
506,BKT_2.re.xml,1087,3876,,610,0.0,0,BKT
507,BLA_4.re.xml,1087,3877,0.0,125,0.0,175,BLA
508,BLB_4.re.xml,1090,3886,0.0,108,0.0,234,BLB
509,BLC_4.re.xml,1082,3871,,423,0.0,0,BLC
510,BLD_3.re.xml,1085,3881,,303,0.0,0,BLD
511,BLE_2.re.xml,1088,3878,0.0,63,0.0,0,BLE
512,BLF_2.re.xml,1093,3884,0.0,25,0.0,156,BLF
513,BLG_1.re.xml,1082,3865,,722,0.0,0,BLG
514,BLH_1.re.xml,1088,3878,0.0125396056804767,482,0.0227737517676686,454,BLH
515,BLI_3.re.xml,1085,3873,,648,0.0,0,BLI
516,BLK_2.re.xml,1089,3879,0.0,29,0.0,103,BLK
517,BLL_1.re.xml,1085,3868,,563,0.0,0,BLL
518,BLM_3.re.xml,1085,3877,0.0,140,0.0,142,BLM
519,BLN_2.re.xml,1093,3884,,445,0.0,0,BLN
520,BLP_5.re.xml,1095,3883,,679,0.0,0,BLP
521,BLQ_1.re.xml,1085,3876,,610,0.0,0,BLQ
522,BLR_3.re.xml,1088,3877,,576,0.0,0,BLR
523,BLS_5.re.xml,1090,3877,,620,0.0,0,BLS
524,BLT_2.re.xml,1090,3878,0.0,22,0.0,0,BLT
525,BLV_3.re.xml,1089,3881,0.0125396028985086,510,0.0227737517676686,490,BLV
526,BMA_2.re.xml,1088,3881,0.0125396028985087,484,0.0227737517676687,476,BMA
527,BMB_1.re.xml,1086,3881,0.0125396028985087,484,0.0227737517676687,476,BMB
528,BMC_1.re.xml,1084,3879,0.0125396090672221,480,0.0227737517676686,478,BMC
529,BMD_5.re.xml,1081,3875,,595,0.0,0,BMD
530,BME_1.re.xml,1057,3838,,623,0.0,0,BME
531,BMF_1.re.xml,1081,3872,,519,0.0,0,BMF
532,BMG_2.re.xml,1081,3855,0.0125396028985086,519,0.0227737517676687,473,BMG
533,BMH_5.re.xml,1088,3878,0.0125396056804767,482,0.0227737517676686,454,BMH
534,BMI_4.re.xml,1087,3878,0.0125396056804767,482,0.0227737517676686,454,BMI
535,BMK_5.re.xml,1088,3877,0.0,22,0.0,33,BMK
536,BML_5.re.xml,1040,3810,,475,0.0,0,BML
537,BMM_3.re.xml,1036,3815,,485,0.0,0,BMM
538,BMN_4.re.xml,1087,3880,0.0125396028985086,496,0.0227737517676686,485,BMN
539,BMQ_5.re.xml,1072,3863,0.0,22,0.0,0,BMQ
540,BMR_2.re.xml,1078,3870,0.0,32,0.0,0,BMR
541,BMV_2.re.xml,1079,3867,,716,0.0,0,BMV
542,BNA_4.re.xml,1075,3860,,652,0.0,0,BNA
543,BNB_4.re.xml,1079,3857,0.0,29,0.0,0,BNB
544,BNC_4.re.xml,1081,3861,0.0,19,0.0,0,BNC
545,BND_3.re.xml,1083,3865,,674,0.0,0,BND
546,BNE_2.re.xml,1083,3875,,571,0.0,0,BNE
547,BNF_4.re.xml,1087,3878,,494,0.0,0,BNF
548,BNG_4.re.xml,1085,3873,0.0,157,0.0,310,BNG
549,BNH_3.re.xml,1085,3881,0.0,151,0.0,210,BNH
550,BNI_4.re.xml,1088,3878,,592,0.0,0,BNI
551,BNK_4.re.xml,1088,3879,,554,0.0,0,BNK
552,BNL_4.re.xml,1088,3878,0.0125396028985087,508,0.0227737517676688,484,BNL
553,BNM_4.re.xml,1089,3878,0.0125396056804767,469,0.0227737517676687,509,BNM
554,BNN_2.re.xml,1088,3880,0.0,52,0.0,141,BNN
555,BNP_4.re.xml,1082,3877,,375,0.0,0,BNP
556,BNQ_4.re.xml,1086,3878,0.0,63,0.0,75,BNQ
557,BNR_4.re.xml,1089,3880,0.0125396028985087,522,0.0227737517676687,457,BNR
558,BNT_4.re.xml,1091,3883,0.0125396056804768,478,0.0227737517676687,464,BNT
559,BNV_2.re.xml,1086,3878,,535,0.0,0,BNV
560,BPA_4.re.xml,1082,3869,,778,0.0,0,BPA
561,BPB_4.re.xml,1085,3878,,319,0.0,0,BPB
562,BPC_4.re.xml,1087,3876,,631,0.0,0,BPC
563,BPF_4.re.xml,1090,3879,0.0125396028985088,520,0.0227737517676687,454,BPF
564,BPG_4.re.xml,1085,3878,0.0125396056804767,523,0.0227737517676687,492,BPG
565,BPH_4.re.xml,1083,3878,0.0125396056804767,523,0.0227737517676687,492,BPH
566,BPI_4.re.xml,1081,3877,0.0,23,0.0,118,BPI
567,BPK_4.re.xml,1087,3873,,645,0.0,0,BPK
568,BPL_2.re.xml,1081,3891,,432,0.0,0,BPL
569,BPM_4.re.xml,1084,3879,,583,0.0,0,BPM
570,BPN_2.re.xml,1081,3862,,554,0.0,0,BPN
571,BPP_4.re.xml,1089,3883,,679,0.0,0,BPP
572,BPQ_4.re.xml,1089,3881,0.0125396028985086,510,0.0227737517676686,490,BPQ
573,BPR_4.re.xml,1086,3879,0.0125396028985086,503,0.0227737517676687,466,BPR
574,BPT_5.re.xml,1091,3880,0.0125396090672222,484,0.0227737517676686,445,BPT
575,BPV_4.re.xml,1089,3879,0.0,29,0.0,103,BPV
576,BQA_4.re.xml,1091,3881,,540,0.0,0,BQA
577,BQB_4.re.xml,1089,3870,0.0125396028985086,500,0.0227737517676687,459,BQB
578,BQC_4.re.xml,1085,3878,0.0,49,0.0,199,BQC
579,BQE_4.re.xml,1091,3872,0.0125396090672222,480,0.0227737517676687,433,BQE
580,BQG_4.re.xml,1085,3878,,535,0.0,0,BQG
581,BQH_4.re.xml,1084,3865,,561,0.0,0,BQH
582,BQI_4.re.xml,1088,3880,0.0125396028985086,525,0.0227737517676686,488,BQI
583,BQM_4.re.xml,1087,3879,,604,0.0,0,BQM
584,BQN_4.re.xml,1088,3877,0.0125396028985086,515,0.0227737517676687,467,BQN
585,BQP_4.re.xml,1093,3890,0.0125396028985086,540,0.0227737517676686,441,BQP
586,BQQ_4.re.xml,1086,3875,,429,0.0,0,BQQ
587,BQR_4.re.xml,1086,3876,,632,0.0,0,BQR
588,BQS_4.re.xml,1083,3874,0.0,22,0.0,139,BQS
589,BQT_4.re.xml,1085,3877,0.0,125,0.0,175,BQT
590,BRA_4.re.xml,1094,3880,,787,0.0,0,BRA
591,BRB_4.re.xml,1088,3880,0.0125396028985086,506,0.0227737517676686,477,BRB
592,BRC_4.re.xml,1087,3880,,587,0.0,0,BRC
593,BRD_4.re.xml,1088,3879,0.0,45,0.0,198,BRD
594,BRE_4.re.xml,1089,3880,0.0125396056804767,504,0.0227737517676687,466,BRE
595,BRF_4.re.xml,1090,3877,,286,0.0,0,BRF
596,BRG_4.re.xml,1089,3899,0.0,255,0.0,155,BRG
597,BRH_4.re.xml,1079,3878,,518,0.0,0,BRH
598,BRK_4.re.xml,1078,3866,0.0,25,0.0,0,BRK
599,BRL_4.re.xml,1084,3885,0.0,89,0.0,107,BRL
600,BRM_4.re.xml,1084,3889,0.0125396056804767,483,0.0227737517676687,455,BRM
601,BRP_4.re.xml,1066,3851,0.0,20,0.0,0,BRP
602,BRQ_4.re.xml,1060,3846,,433,0.0,0,BRQ
603,BRV_4.re.xml,1081,3862,,670,0.0,0,BRV
604,BSA_4.re.xml,1086,3878,0.0125396056804768,484,0.0227737517676686,482,BSA
605,BSB_4.re.xml,1090,3880,0.0,52,0.0,141,BSB
606,BSC_4.re.xml,1090,3879,0.0125396028985086,513,0.0227737517676687,458,BSC
607,BSD_4.re.xml,1091,3880,,587,0.0,0,BSD
608,BSE_4.re.xml,1090,3880,0.0125396028985086,525,0.0227737517676687,479,BSE
609,BSG_4.re.xml,1087,3876,0.0125396028985087,508,0.0227737517676687,468,BSG
610,BSI_3.re.xml,1070,3872,0.0,134,0.0,232,BSI
611,BSK_4.re.xml,1093,3888,0.0125396028985086,521,0.0227737517676686,454,BSK
612,BSL_4.re.xml,1091,3880,0.0125396090672222,485,0.0227737517676687,474,BSL
613,BSM_3.re.xml,1092,3878,0.0,50,0.0,111,BSM
614,BSN_5.re.xml,1091,3877,0.0,137,0.0,180,BSN
615,BSP_3.re.xml,1093,3880,0.0125396028985086,525,0.0227737517676686,488,BSP
616,BSR_4.re.xml,1090,3885,0.0,79,0.0,154,BSR
617,BSS_4.re.xml,1089,3882,,529,0.0,0,BSS
618,BST_3.re.xml,1089,3880,0.0125396028985086,525,0.0227737517676686,488,BST
619,BTA_5.re.xml,1063,3855,0.0,21,0.0,0,BTA
620,BTB_3.re.xml,1071,3866,0.0125396028985086,486,0.0227737517676687,482,BTB
621,BTC_4.re.xml,1087,3869,0.0125396028985085,536,0.0227737517676688,488,BTC
622,BTD_1.re.xml,1056,3855,0.0,24,0.0,0,BTD
623,BTE_3.re.xml,1037,3818,0.0,59,0.0,107,BTE
624,BTF_4.re.xml,1077,3864,0.0,22,0.0,0,BTF
625,BTG_3.re.xml,1091,3877,0.0125396090672222,486,0.0227737517676687,484,BTG
626,BTH_3.re.xml,1088,3885,,631,0.0,0,BTH
627,BTI_4.re.xml,1086,3869,0.0125396056804767,480,0.0227737517676687,453,BTI
628,BTL_3.re.xml,1086,3878,,593,0.0,0,BTL
629,BTN_4.re.xml,1093,3882,0.0125396028985086,526,0.0227737517676688,484,BTN
630,BTP_5.re.xml,1088,3884,0.0125396056804767,492,0.0227737517676687,483,BTP
631,BTR_4.re.xml,1091,3884,0.0125396056804767,492,0.0227737517676687,483,BTR
632,BTS_3.re.xml,1086,3886,0.0125396056804767,528,0.0227737517676687,454,BTS
633,BTT_3.re.xml,1083,3871,0.0,156,0.0,239,BTT
634,BTV_5.re.xml,1084,3865,0.0,131,0.0,154,BTV
635,BVA_4.re.xml,1084,3870,0.0,35,0.0,132,BVA
636,BVB_6.re.xml,1086,3874,0.0,139,0.0,216,BVB
637,BVC_6.re.xml,1089,3877,0.0125396028985087,491,0.0227737517676686,462,BVC
638,BVD_5.re.xml,1085,3878,,620,0.0,0,BVD
639,BVE_4.re.xml,1084,3875,0.0,145,0.0,236,BVE
640,BVF_5.re.xml,1081,3875,0.0125396028985086,494,0.0227737517676687,466,BVF
641,BVG_4.re.xml,1079,3874,,645,0.0,0,BVG
642,BVH_1.re.xml,1088,3879,0.0,134,0.0,142,BVH
643,BVK_2.re.xml,1091,3881,0.0125396028985086,510,0.0227737517676686,490,BVK
644,BVM_3.re.xml,1087,3876,0.0,21,0.0,120,BVM
645,BVT_3.re.xml,1082,3878,0.0125396028985087,502,0.0227737517676687,458,BVT
646,BVV_4.re.xml,1086,3878,0.0125396028985087,502,0.0227737517676687,458,BVV
647,CAA_2.re.xml,1078,3870,0.0125396056804767,495,0.0227737517676686,461,CAA
648,CAB_4.re.xml,1080,3872,0.0,120,0.0,59,CAB
649,CAC_2.re.xml,1083,3878,0.0125396028985087,502,0.0227737517676687,458,CAC
650,CAD_4.re.xml,1082,3872,,623,0.0,0,CAD
651,CAE_2.re.xml,1084,3879,,599,0.0,0,CAE
652,CAF_2.re.xml,1086,3879,,599,0.0,0,CAF
653,CAH_4.re.xml,1086,3876,0.0,22,0.0,0,CAH
654,CAI_2.re.xml,1088,3870,0.0125396090672222,497,0.0227737517676686,487,CAI
655,CAK_4.re.xml,1084,3870,,691,0.0,0,CAK
656,CAL_3.re.xml,1085,3871,0.0125396028985087,508,0.0227737517676687,490,CAL
657,CAM_2.re.xml,1084,3876,,762,0.0,0,CAM
658,CAN_4.re.xml,1087,3880,0.0125396028985086,525,0.0227737517676686,488,CAN
659,CAP_4.re.xml,1080,3874,0.0,156,0.0,165,CAP
660,CAQ_3.re.xml,1082,3875,,713,0.0,0,CAQ
661,CAR_3.re.xml,1085,3881,0.0125396090672222,508,0.0227737517676686,479,CAR
662,CAS_1.re.xml,1088,3880,0.0125396028985086,507,0.0227737517676687,452,CAS
663,CAT_6.re.xml,1087,3881,0.0,57,0.0,91,CAT
664,CAV_4.re.xml,1084,3879,0.0,76,0.0,125,CAV
665,CBA_3.re.xml,1085,3879,0.0125396028985086,513,0.0227737517676685,465,CBA
666,CBB_4.re.xml,1084,3878,,639,0.0,0,CBB
667,CBC_6.re.xml,1083,3877,0.0,22,0.0,0,CBC
668,CBD_6.re.xml,1085,3879,0.0,76,0.0,125,CBD
669,CBE_5.re.xml,1082,3878,0.0125396028985086,492,0.0227737517676687,444,CBE
670,CBF_5.re.xml,1032,3801,0.0,22,0.0,0,CBF
671,CBG_3.re.xml,1089,3879,0.0125396028985086,538,0.0227737517676687,446,CBG
672,CBH_1.re.xml,1088,3878,0.0125396090672223,489,0.0227737517676686,443,CBH
673,CBI_2.re.xml,1089,3879,0.0125396090672221,499,0.0227737517676686,496,CBI
674,CBK_4.re.xml,1088,3874,0.0,30,0.0,0,CBK
675,CBL_2.re.xml,1084,3866,0.0,111,0.0,97,CBL
676,CBM_4.re.xml,1085,3871,0.0,320,0.0,45,CBM
677,CBN_5.re.xml,1094,3883,0.0125396090672221,500,0.0227737517676688,478,CBN
678,CBR_2.re.xml,1051,3833,0.0,21,0.0,0,CBR
679,CCC_3.re.xml,1092,3889,0.0125396028985086,539,0.0227737517676688,453,CCC
680,CCD_4.re.xml,1090,3889,0.0125396028985086,539,0.0227737517676688,453,CCD
681,CCE_6.re.xml,1091,3889,0.0125396028985086,539,0.0227737517676688,453,CCE
682,CCF_6.re.xml,1087,3888,0.0125396056804767,465,0.0227737517676687,479,CCF
683,CCG_4.re.xml,1093,3889,0.0125396028985086,539,0.0227737517676688,453,CCG
684,CCH_4.re.xml,1096,3889,0.0125396028985086,539,0.0227737517676688,453,CCH
685,CCI_4.re.xml,1096,3889,0.0125396028985086,539,0.0227737517676688,453,CCI
686,CCL_1.re.xml,1091,3887,,616,0.0,0,CCL
687,CCM_1.re.xml,1091,3880,0.0125396090672222,485,0.0227737517676687,474,CCM
688,CCN_1.re.xml,1088,3885,0.0,22,0.0,97,CCN
689,CCP_1.re.xml,1095,3878,0.0125396056804767,518,0.0227737517676686,488,CCP
690,CCQ_1.re.xml,1087,3886,0.0,20,0.0,94,CCQ
691,CCR_1.re.xml,1090,3886,0.0,20,0.0,94,CCR
692,CCS_1.re.xml,1089,3888,0.0125396028985086,518,0.0227737517676688,491,CCS
693,CCT_2.re.xml,1090,3889,0.0125396028985086,512,0.0227737517676686,452,CCT
694,CCV_1.re.xml,1089,3880,0.0,123,0.0,33,CCV
695,CDA_2.re.xml,1087,3880,0.0125396028985086,525,0.0227737517676686,488,CDA
696,CDB_2.re.xml,1093,3878,0.0125396056804767,518,0.0227737517676686,488,CDB
697,CDC_3.re.xml,1093,3889,0.0125396090672222,512,0.0227737517676687,486,CDC
698,CDD_2.re.xml,1096,3888,0.0125396028985086,518,0.0227737517676688,491,CDD
699,CDE_2.re.xml,1095,3889,0.0125396090672222,512,0.0227737517676687,486,CDE
700,CDF_1.re.xml,1089,3876,0.0125396028985086,527,0.0227737517676686,463,CDF
701,CDG_2.re.xml,1088,3875,0.0125396028985086,532,0.0227737517676686,457,CDG
702,CDI_1.re.xml,1091,3876,0.0125396028985086,527,0.0227737517676686,463,CDI
